id,text,created_at,edit_history_tweet_ids
1764774364468425026,['1764774364468425026'],2024-03-04T22:06:11.000Z,"William Saliba vs. Sheff Utd

Successful Passes: 169
Expected Threat: 0.26
Progression via pass: 11.63
Progression via carry: 5.42 https://t.co/jPVjTvJ3km"
1764774342305726739,['1764774342305726739'],2024-03-04T22:06:05.000Z,"Sheff Utd 0 : 6 Arsenal

▪ Pass directness: 27.7 - 24.4
▪ 10+ pass sequences: 4 - 44
▪ Goalkick length: 60.2 - 18.6
▪ Goalkick progr.: 33.7 - 47.5 https://t.co/PanJOR9Wrs"
1764774294121488587,['1764774294121488587'],2024-03-04T22:05:54.000Z,"Sheff Utd 0 : 6 Arsenal

▪ Penbox shots: 2 - 16
▪ Deep completions: 2 - 23
▪ Buildup completion: 66.1% - 93.5%
▪ PPDA: 35.6 - 9.3
▪ High turnovers: 1 - 8 https://t.co/3oph5TlMed"
1764774244041572427,['1764774244041572427'],2024-03-04T22:05:42.000Z,"Sheff Utd 0 : 6 Arsenal

▪ xG: 0.16 - 2.82
▪ xThreat: 0.29 - 2.32
▪ Possession: 19.5% - 80.5%
▪ Field Tilt: 8.4% - 91.6%
▪ Def Action Height: 30.1 - 52.0

#msbot_eng #epl https://t.co/9UbLHiuQXN"
1764770494644146520,['1764770494644146520'],2024-03-04T21:50:48.000Z,"Nicolò Barella vs. Genoa

Successful Passes: 65
Expected Threat: 0.33
Progression via pass: 7.72
Progression via carry: 2.53 https://t.co/GZ11Wnp3uo"
1764770481184637175,['1764770481184637175'],2024-03-04T21:50:45.000Z,"Inter 2 : 1 Genoa

▪ Pass directness: 31.0 - 32.8
▪ 10+ pass sequences: 29 - 13
▪ Goalkick length: 25.7 - 16.8
▪ Goalkick progr.: 35.9 - 22.4 https://t.co/C7nUQYC804"
1764770434984431990,['1764770434984431990'],2024-03-04T21:50:34.000Z,"Inter 2 : 1 Genoa

▪ Penbox shots: 11 - 9
▪ Deep completions: 12 - 13
▪ Buildup completion: 92.4% - 84.2%
▪ PPDA: 13.3 - 16.0
▪ High turnovers: 2 - 1 https://t.co/8ls9kGrAHM"
1764770383994245320,['1764770383994245320'],2024-03-04T21:50:22.000Z,"Inter 2 : 1 Genoa

▪ xG: 2.66 - 1.04
▪ xThreat: 1.67 - 1.4
▪ Possession: 61.9% - 38.1%
▪ Field Tilt: 56.4% - 43.6%
▪ Def Action Height: 46.1 - 45.4

#msbot_ita #seriea https://t.co/4rVUq6ecK8"
1764410613089059314,['1764410613089059314'],2024-03-03T22:00:45.000Z,"João Cancelo vs. Athletic

Successful Passes: 40
Expected Threat: 0.19
Progression via pass: 3.69
Progression via carry: 4.67 https://t.co/moZoRjnvLo"
1764410597670850577,['1764410597670850577'],2024-03-03T22:00:42.000Z,"Athletic 0 : 0 Barcelona

▪ Pass directness: 34.9 - 26.8
▪ 10+ pass sequences: 6 - 21
▪ Goalkick length: 58.8 - 25.6
▪ Goalkick progr.: 41.6 - 39.4 https://t.co/EdPfQiBF2V"
1764410551277596727,['1764410551277596727'],2024-03-03T22:00:31.000Z,"Athletic 0 : 0 Barcelona

▪ Penbox shots: 5 - 3
▪ Deep completions: 6 - 6
▪ Buildup completion: 77.6% - 86.4%
▪ PPDA: 10.6 - 7.2
▪ High turnovers: 6 - 0 https://t.co/LRPQ4sIxL5"
1764410508575481874,['1764410508575481874'],2024-03-03T22:00:21.000Z,"Athletic 0 : 0 Barcelona

▪ xG: 0.46 - 0.87
▪ xThreat: 0.99 - 1.16
▪ Possession: 40.8% - 59.2%
▪ Field Tilt: 63.6% - 36.4%
▪ Def Action Height: 54.0 - 39.4

#msbot_spa #laliga https://t.co/lL17mQRUgF"
1764406656207831157,['1764406656207831157'],2024-03-03T21:45:02.000Z,"Giovanni Di Lorenzo vs. Juventus

Successful Passes: 97
Expected Threat: 0.47
Progression via pass: 9.95
Progression via carry: 1.23 https://t.co/G2AGBQM1LR"
1764406640093413520,['1764406640093413520'],2024-03-03T21:44:58.000Z,"Napoli 2 : 1 Juventus

▪ Pass directness: 27.2 - 37.4
▪ 10+ pass sequences: 27 - 1
▪ Goalkick length: 27.6 - 35.1
▪ Goalkick progr.: 29.3 - 45.6 https://t.co/uqAlH46xsj"
1764406596984340827,['1764406596984340827'],2024-03-03T21:44:48.000Z,"Napoli 2 : 1 Juventus

▪ Penbox shots: 10 - 10
▪ Deep completions: 14 - 12
▪ Buildup completion: 88.3% - 71.9%
▪ PPDA: 7.2 - 12.5
▪ High turnovers: 2 - 7 https://t.co/lVvrS7NBUO"
1764406552507842935,['1764406552507842935'],2024-03-03T21:44:37.000Z,"Napoli 2 : 1 Juventus

▪ xG: 1.66 - 2.17
▪ xThreat: 1.46 - 1.13
▪ Possession: 70.2% - 29.8%
▪ Field Tilt: 64.9% - 35.1%
▪ Def Action Height: 41.4 - 51.3

#msbot_ita #seriea https://t.co/sibr77JS9L"
1764343475636773310,['1764343475636773310'],2024-03-03T17:33:59.000Z,"Phil Foden vs. Man Utd

Successful Passes: 81
Expected Threat: 0.46
Progression via pass: 6.27
Progression via carry: 7.62 https://t.co/VOqzGh03iY"
1764343460193321048,['1764343460193321048'],2024-03-03T17:33:55.000Z,"Man City 3 : 1 Man Utd

▪ Pass directness: 23.8 - 34.9
▪ 10+ pass sequences: 39 - 6
▪ Goalkick length: 17.8 - 39.1
▪ Goalkick progr.: 94.5 - 29.4 https://t.co/nWwHh6fEbA"
1764343416509608012,['1764343416509608012'],2024-03-03T17:33:45.000Z,"Man City 3 : 1 Man Utd

▪ Penbox shots: 16 - 2
▪ Deep completions: 30 - 2
▪ Buildup completion: 94.5% - 77.9%
▪ PPDA: 8.1 - 18.1
▪ High turnovers: 16 - 2 https://t.co/cpYEcdjb2R"
1764343368107389182,['1764343368107389182'],2024-03-03T17:33:33.000Z,"Man City 3 : 1 Man Utd

▪ xG: 2.81 - 0.14
▪ xThreat: 2.63 - 0.55
▪ Possession: 73.9% - 26.1%
▪ Field Tilt: 90.6% - 9.4%
▪ Def Action Height: 61.9 - 33.9

#msbot_eng #epl https://t.co/6BwzSaVoeo"
1764328840896401604,['1764328840896401604'],2024-03-03T16:35:49.000Z,"Granit Xhaka vs. Koln

Successful Passes: 106
Expected Threat: 0.22
Progression via pass: 6.76
Progression via carry: 3.43 https://t.co/Nf01F99gIy"
1764328824945422608,['1764328824945422608'],2024-03-03T16:35:46.000Z,"Koln 0 : 2 Leverkusen

▪ Pass directness: 36.1 - 28.1
▪ 10+ pass sequences: 6 - 33
▪ Goalkick length: 22.6 - 23.1
▪ Goalkick progr.: 46.4 - 64.8 https://t.co/cXaNLkAZ2q"
1764328769836503542,['1764328769836503542'],2024-03-03T16:35:33.000Z,"Koln 0 : 2 Leverkusen

▪ Penbox shots: 6 - 11
▪ Deep completions: 5 - 21
▪ Buildup completion: 73.0% - 95.3%
▪ PPDA: 36.9 - 5.8
▪ High turnovers: 0 - 4 https://t.co/q0miyVBhz1"
1764328723057402026,['1764328723057402026'],2024-03-03T16:35:21.000Z,"Koln 0 : 2 Leverkusen

▪ xG: 1.05 - 1.38
▪ xThreat: 0.96 - 2.08
▪ Possession: 22.8% - 77.2%
▪ Field Tilt: 9.8% - 90.2%
▪ Def Action Height: 31.4 - 58.6

#msbot_ger #bundesliga https://t.co/mgqeMwLhze"
1764306085345976767,['1764306085345976767'],2024-03-03T15:05:24.000Z,"Burnley 0 : 2 Bournemouth

▪ xG: 1.59 - 1.58
▪ xThreat: 1.92 - 0.77
▪ Possession: 74.0% - 26.0%
▪ Field Tilt: 78.9% - 21.1%
▪ Def Action Height: 48.1 - 43.7

#msbot_eng #epl https://t.co/Kuv6DTXrsp"
1764051195696714150,['1764051195696714150'],2024-03-02T22:12:34.000Z,"Toni Kroos vs. Valencia

Successful Passes: 86
Expected Threat: 0.17
Progression via pass: 7.52
Progression via carry: 2.86 https://t.co/h0JBBDmUln"
1764051181511516488,['1764051181511516488'],2024-03-02T22:12:30.000Z,"Valencia 2 : 2 Real Madrid

▪ Pass directness: 39.0 - 27.4
▪ 10+ pass sequences: 7 - 30
▪ Goalkick length: 47.0 - 23.1
▪ Goalkick progr.: 37.4 - 23.5 https://t.co/TA7lSbDCKu"
1764051136393449870,['1764051136393449870'],2024-03-02T22:12:20.000Z,"Valencia 2 : 2 Real Madrid

▪ Penbox shots: 5 - 5
▪ Deep completions: 5 - 11
▪ Buildup completion: 77.9% - 91.3%
▪ PPDA: 15.2 - 6.2
▪ High turnovers: 3 - 4 https://t.co/fdKRLBF9aq"
1764051092508479496,['1764051092508479496'],2024-03-02T22:12:09.000Z,"Valencia 2 : 2 Real Madrid

▪ xG: 1.14 - 1.44
▪ xThreat: 0.7 - 1.48
▪ Possession: 29.9% - 70.1%
▪ Field Tilt: 37.6% - 62.4%
▪ Def Action Height: 42.6 - 47.5

#msbot_spa #laliga https://t.co/j5dqJ0WN2Q"
1764013272683212887,['1764013272683212887'],2024-03-02T19:41:52.000Z,"Luton 2 : 3 Aston Villa

▪ xG: 1.85 - 1.36
▪ xThreat: 1.45 - 1.67
▪ Possession: 46.5% - 53.5%
▪ Field Tilt: 54.7% - 45.3%
▪ Def Action Height: 50.7 - 44.5

#msbot_eng #epl https://t.co/ignCrQDtOs"
1763974382354157674,['1763974382354157674'],2024-03-02T17:07:20.000Z,"Virgil van Dijk vs. N. Forest

Successful Passes: 91
Expected Threat: 0.21
Progression via pass: 9.23
Progression via carry: 3.23 https://t.co/lXiQymRLsf"
1763974365610447224,['1763974365610447224'],2024-03-02T17:07:16.000Z,"N. Forest 0 : 1 Liverpool

▪ Pass directness: 37.6 - 30.4
▪ 10+ pass sequences: 0 - 25
▪ Goalkick length: 37.2 - 25.5
▪ Goalkick progr.: 30.6 - 73.9 https://t.co/wEBouprwyM"
1763974320689471826,['1763974320689471826'],2024-03-02T17:07:05.000Z,"N. Forest 0 : 1 Liverpool

▪ Penbox shots: 5 - 17
▪ Deep completions: 8 - 14
▪ Buildup completion: 64.0% - 88.1%
▪ PPDA: 16.8 - 4.4
▪ High turnovers: 2 - 4 https://t.co/pLXOk5Af9F"
1763974275961397691,['1763974275961397691'],2024-03-02T17:06:55.000Z,"N. Forest 0 : 1 Liverpool

▪ xG: 0.9 - 1.66
▪ xThreat: 0.67 - 2.35
▪ Possession: 31.1% - 68.9%
▪ Field Tilt: 29.2% - 70.8%
▪ Def Action Height: 37.0 - 51.0

#msbot_eng #epl https://t.co/YHTuxICZd0"
1763974139327770735,['1763974139327770735'],2024-03-02T17:06:22.000Z,"Newcastle 3 : 0 Wolves

▪ xG: 2.94 - 0.61
▪ xThreat: 1.44 - 1.15
▪ Possession: 44.5% - 55.5%
▪ Field Tilt: 33.2% - 66.8%
▪ Def Action Height: 52.1 - 48.4

#msbot_eng #epl https://t.co/Z34SBSC15N"
1763974028027625662,['1763974028027625662'],2024-03-02T17:05:55.000Z,"Cristian Romero vs. C. Palace

Successful Passes: 116
Expected Threat: 0.22
Progression via pass: 10.41
Progression via carry: 4.61 https://t.co/TclwX34iZl"
1763974011376292009,['1763974011376292009'],2024-03-02T17:05:52.000Z,"Spurs 3 : 1 C. Palace

▪ Pass directness: 29.4 - 35.9
▪ 10+ pass sequences: 36 - 1
▪ Goalkick length: 13.1 - 63.1
▪ Goalkick progr.: 47.5 - 35.1 https://t.co/5olCVN2HyJ"
1763973966308446265,['1763973966308446265'],2024-03-02T17:05:41.000Z,"Spurs 3 : 1 C. Palace

▪ Penbox shots: 12 - 2
▪ Deep completions: 19 - 3
▪ Buildup completion: 93.1% - 67.4%
▪ PPDA: 4.5 - 21.8
▪ High turnovers: 8 - 3 https://t.co/daIqdHrjq3"
1763973921601409152,['1763973921601409152'],2024-03-02T17:05:30.000Z,"Spurs 3 : 1 C. Palace

▪ xG: 2.48 - 0.23
▪ xThreat: 2.13 - 0.61
▪ Possession: 77.5% - 22.5%
▪ Field Tilt: 82.1% - 17.9%
▪ Def Action Height: 54.5 - 36.0

#msbot_eng #epl https://t.co/RLiar9xGea"
1763973818497024389,['1763973818497024389'],2024-03-02T17:05:06.000Z,"Fulham 3 : 0 Brighton

▪ xG: 1.2 - 1.52
▪ xThreat: 0.95 - 2.03
▪ Possession: 29.8% - 70.2%
▪ Field Tilt: 24.1% - 75.9%
▪ Def Action Height: 40.0 - 56.6

#msbot_eng #epl https://t.co/nLItXVRNdE"
1763973692248514740,['1763973692248514740'],2024-03-02T17:04:35.000Z,"Everton 1 : 3 West Ham

▪ xG: 3.17 - 2.2
▪ xThreat: 1.45 - 1.6
▪ Possession: 54.9% - 45.1%
▪ Field Tilt: 57.5% - 42.5%
▪ Def Action Height: 49.7 - 40.0

#msbot_eng #epl https://t.co/skmmOzjAKs"
1763973564158656811,['1763973564158656811'],2024-03-02T17:04:05.000Z,"Malo Gusto vs. Brentford

Successful Passes: 68
Expected Threat: 0.3
Progression via pass: 5.95
Progression via carry: 3.56 https://t.co/nGB8CfpJKS"
1763973548690051494,['1763973548690051494'],2024-03-02T17:04:01.000Z,"Brentford 2 : 2 Chelsea

▪ Pass directness: 40.5 - 29.9
▪ 10+ pass sequences: 1 - 23
▪ Goalkick length: 55.7 - 53.1
▪ Goalkick progr.: 42.7 - 28.6 https://t.co/rt0C4g8QV4"
1763973501160133087,['1763973501160133087'],2024-03-02T17:03:50.000Z,"Brentford 2 : 2 Chelsea

▪ Penbox shots: 9 - 8
▪ Deep completions: 11 - 12
▪ Buildup completion: 68.0% - 84.1%
▪ PPDA: 11.7 - 7.2
▪ High turnovers: 3 - 5 https://t.co/kGMANe4VUd"
1763973452774756666,['1763973452774756666'],2024-03-02T17:03:38.000Z,"Brentford 2 : 2 Chelsea

▪ xG: 2.43 - 2.15
▪ xThreat: 1.6 - 1.73
▪ Possession: 32.1% - 67.9%
▪ Field Tilt: 33.7% - 66.3%
▪ Def Action Height: 44.3 - 48.2

#msbot_eng #epl https://t.co/nGFy6TKDNH"
1763686981610205403,['1763686981610205403'],2024-03-01T22:05:18.000Z,"Achraf Hakimi vs. Monaco

Successful Passes: 85
Expected Threat: 0.24
Progression via pass: 5.12
Progression via carry: 3.24 https://t.co/Q0F1P4tVKn"
1763686967479521337,['1763686967479521337'],2024-03-01T22:05:15.000Z,"Monaco 0 : 0 PSG

▪ Pass directness: 43.2 - 30.0
▪ 10+ pass sequences: 4 - 24
▪ Goalkick length: 23.0 - 9.7
▪ Goalkick progr.: 46.5 - 30.0 https://t.co/nXS4WrLp8G"
1763686921216336114,['1763686921216336114'],2024-03-01T22:05:04.000Z,"Monaco 0 : 0 PSG

▪ Penbox shots: 12 - 7
▪ Deep completions: 9 - 10
▪ Buildup completion: 76.6% - 88.4%
▪ PPDA: 10.7 - 6.1
▪ High turnovers: 16 - 5 https://t.co/Z17DKmVP5n"
1763686875376787772,['1763686875376787772'],2024-03-01T22:04:53.000Z,"Monaco 0 : 0 PSG

▪ xG: 2.57 - 1.84
▪ xThreat: 1.34 - 1.53
▪ Possession: 31.9% - 68.1%
▪ Field Tilt: 32.7% - 67.3%
▪ Def Action Height: 47.1 - 47.2

#msbot_fra #ligue1 https://t.co/yrj2i9FRCc"
1763683161203175474,['1763683161203175474'],2024-03-01T21:50:07.000Z,"Christian Pulisic vs. Lazio

Successful Passes: 27
Expected Threat: 0.2
Progression via pass: 3.55
Progression via carry: 3.66 https://t.co/mjVUdcjl2J"
1763683147068366973,['1763683147068366973'],2024-03-01T21:50:04.000Z,"Lazio 0 : 1 Milan

▪ Pass directness: 36.7 - 28.4
▪ 10+ pass sequences: 7 - 22
▪ Goalkick length: 33.5 - 44.3
▪ Goalkick progr.: 27.5 - 60.7 https://t.co/EC6ChzTfM4"
1763683103363744031,['1763683103363744031'],2024-03-01T21:49:54.000Z,"Lazio 0 : 1 Milan

▪ Penbox shots: 6 - 10
▪ Deep completions: 6 - 8
▪ Buildup completion: 81.3% - 90.0%
▪ PPDA: 8.2 - 4.9
▪ High turnovers: 2 - 3 https://t.co/KwIL4regkI"
1763683061319995399,['1763683061319995399'],2024-03-01T21:49:44.000Z,"Lazio 0 : 1 Milan

▪ xG: 1.17 - 1.13
▪ xThreat: 1.12 - 1.31
▪ Possession: 38.4% - 61.6%
▪ Field Tilt: 43.8% - 56.2%
▪ Def Action Height: 43.7 - 49.6

#msbot_ita #seriea https://t.co/V6fRwgu5Zo"
1763679181022650873,['1763679181022650873'],2024-03-01T21:34:18.000Z,"Eric Dier vs. Freiburg

Successful Passes: 82
Expected Threat: 0.31
Progression via pass: 9.49
Progression via carry: 3.72 https://t.co/9bEZUjwTgq"
1763679164278935811,['1763679164278935811'],2024-03-01T21:34:14.000Z,"Freiburg 2 : 2 Bayern

▪ Pass directness: 31.5 - 30.9
▪ 10+ pass sequences: 13 - 29
▪ Goalkick length: 20.6 - 26.4
▪ Goalkick progr.: 52.7 - 73.1 https://t.co/CozmH5TEXC"
1763679120234537031,['1763679120234537031'],2024-03-01T21:34:04.000Z,"Freiburg 2 : 2 Bayern

▪ Penbox shots: 8 - 17
▪ Deep completions: 7 - 16
▪ Buildup completion: 82.2% - 92.0%
▪ PPDA: 12.5 - 8.9
▪ High turnovers: 2 - 8 https://t.co/cw6cajAumS"
1763679072264290628,['1763679072264290628'],2024-03-01T21:33:53.000Z,"Freiburg 2 : 2 Bayern

▪ xG: 1.33 - 2.34
▪ xThreat: 1.01 - 2.26
▪ Possession: 38.5% - 61.5%
▪ Field Tilt: 27.8% - 72.2%
▪ Def Action Height: 40.5 - 48.4

#msbot_ger #bundesliga https://t.co/PvQH19L3Gl"
1762961542419829094,['1762961542419829094'],2024-02-28T22:02:40.000Z,"Kostas Tsimikas vs. Southampton

Successful Passes: 63
Expected Threat: 0.26
Progression via pass: 5.52
Progression via carry: 2.47 https://t.co/b89Hz0PoN9"
1762961528242962821,['1762961528242962821'],2024-02-28T22:02:37.000Z,"Liverpool 3 : 0 Southampton

▪ Pass directness: 26.8 - 30.2
▪ 10+ pass sequences: 24 - 17
▪ Goalkick length: 24.2 - 14.3
▪ Goalkick progr.: 37.7 - 35.9 https://t.co/OTfsGhmU6g"
1762961479354179897,['1762961479354179897'],2024-02-28T22:02:25.000Z,"Liverpool 3 : 0 Southampton

▪ Penbox shots: 11 - 10
▪ Deep completions: 10 - 4
▪ Buildup completion: 92.3% - 89.8%
▪ PPDA: 8.7 - 17.3
▪ High turnovers: 17 - 2 https://t.co/i358GJB9HO"
1762961433464303899,['1762961433464303899'],2024-02-28T22:02:14.000Z,"Liverpool 3 : 0 Southampton

▪ xG: 1.98 - 2.03
▪ xThreat: 1.3 - 1.31
▪ Possession: 51.7% - 48.3%
▪ Field Tilt: 74.9% - 25.1%
▪ Def Action Height: 62.0 - 35.6 https://t.co/N349zPpM59"
1762958005887533543,['1762958005887533543'],2024-02-28T21:48:37.000Z,"Raphaël Varane vs. N. Forest

Successful Passes: 62
Expected Threat: 0.16
Progression via pass: 8.03
Progression via carry: 5.12 https://t.co/eaFmhgZzkM"
1762957992553824580,['1762957992553824580'],2024-02-28T21:48:34.000Z,"N. Forest 0 : 1 Man Utd

▪ Pass directness: 34.4 - 33.3
▪ 10+ pass sequences: 7 - 23
▪ Goalkick length: 36.0 - 26.8
▪ Goalkick progr.: 34.4 - 69.6 https://t.co/o2W64Rthlp"
1762957946412323051,['1762957946412323051'],2024-02-28T21:48:23.000Z,"N. Forest 0 : 1 Man Utd

▪ Penbox shots: 14 - 13
▪ Deep completions: 10 - 12
▪ Buildup completion: 82.4% - 87.1%
▪ PPDA: 14.6 - 7.8
▪ High turnovers: 3 - 2 https://t.co/JwcJ4RtwNc"
1762957901583565201,['1762957901583565201'],2024-02-28T21:48:12.000Z,"N. Forest 0 : 1 Man Utd

▪ xG: 0.89 - 1.87
▪ xThreat: 1.32 - 1.63
▪ Possession: 39.2% - 60.8%
▪ Field Tilt: 32.2% - 67.8%
▪ Def Action Height: 41.1 - 48.9 https://t.co/2lISJKVytK"
1762957642052599854,['1762957642052599854'],2024-02-28T21:47:10.000Z,"Alessandro Bastoni vs. Atalanta

Successful Passes: 75
Expected Threat: 0.29
Progression via pass: 6.54
Progression via carry: 1.79 https://t.co/OBK34joNvc"
1762957625325703277,['1762957625325703277'],2024-02-28T21:47:06.000Z,"Inter 4 : 0 Atalanta

▪ Pass directness: 29.6 - 25.2
▪ 10+ pass sequences: 21 - 11
▪ Goalkick length: 17.7 - 62.3
▪ Goalkick progr.: 45.5 - 43.2 https://t.co/ByTozVJeiE"
1762957582917099860,['1762957582917099860'],2024-02-28T21:46:56.000Z,"Inter 4 : 0 Atalanta

▪ Penbox shots: 10 - 4
▪ Deep completions: 7 - 5
▪ Buildup completion: 89.3% - 86.8%
▪ PPDA: 7.6 - 12.6
▪ High turnovers: 2 - 7 https://t.co/lTs06jgmCC"
1762957539602579536,['1762957539602579536'],2024-02-28T21:46:46.000Z,"Inter 4 : 0 Atalanta

▪ xG: 2.72 - 0.35
▪ xThreat: 1.36 - 0.77
▪ Possession: 58.7% - 41.3%
▪ Field Tilt: 44.9% - 55.1%
▪ Def Action Height: 47.7 - 55.0

#msbot_ita #seriea https://t.co/9Hvwkwp0uj"
1762953715827494998,['1762953715827494998'],2024-02-28T21:31:34.000Z,"Jaidon Anthony vs. Chelsea

Successful Passes: 37
Expected Threat: 0.45
Progression via pass: 4.62
Progression via carry: 2.68 https://t.co/M7L4sWYNny"
1762953693941637615,['1762953693941637615'],2024-02-28T21:31:29.000Z,"Chelsea 3 : 2 Leeds

▪ Pass directness: 28.4 - 29.6
▪ 10+ pass sequences: 25 - 20
▪ Goalkick length: 31.6 - 11.5
▪ Goalkick progr.: 40.5 - 49.2 https://t.co/GKsRskKydW"
1762953631509500254,['1762953631509500254'],2024-02-28T21:31:14.000Z,"Chelsea 3 : 2 Leeds

▪ Penbox shots: 7 - 7
▪ Deep completions: 12 - 9
▪ Buildup completion: 90.5% - 88.1%
▪ PPDA: 14.1 - 11.6
▪ High turnovers: 3 - 2 https://t.co/udnkpSGLQF"
1762953565633658919,['1762953565633658919'],2024-02-28T21:30:58.000Z,"Chelsea 3 : 2 Leeds

▪ xG: 0.66 - 1.77
▪ xThreat: 1.73 - 1.51
▪ Possession: 50.4% - 49.6%
▪ Field Tilt: 47.0% - 53.0%
▪ Def Action Height: 43.8 - 47.7 https://t.co/L0MrqfLPG6"
1762597663487476109,['1762597663487476109'],2024-02-27T21:56:45.000Z,"Kevin De Bruyne vs. Luton

Successful Passes: 43
Expected Threat: 0.36
Progression via pass: 5.42
Progression via carry: 2.03 https://t.co/7mIpQWoBGL"
1762597650422259840,['1762597650422259840'],2024-02-27T21:56:41.000Z,"Luton 2 : 6 Man City

▪ Pass directness: 30.4 - 29.9
▪ 10+ pass sequences: 8 - 18
▪ Goalkick length: 46.8 - 54.2
▪ Goalkick progr.: 45.3 - 35.5 https://t.co/DxvmWFWe0W"
1762597605111148715,['1762597605111148715'],2024-02-27T21:56:31.000Z,"Luton 2 : 6 Man City

▪ Penbox shots: 9 - 16
▪ Deep completions: 9 - 12
▪ Buildup completion: 81.3% - 87.3%
▪ PPDA: 16.4 - 10.3
▪ High turnovers: 7 - 4 https://t.co/d1r3UZ1Bbn"
1762597563314880650,['1762597563314880650'],2024-02-27T21:56:21.000Z,"Luton 2 : 6 Man City

▪ xG: 2.0 - 3.38
▪ xThreat: 1.11 - 1.42
▪ Possession: 42.9% - 57.1%
▪ Field Tilt: 51.1% - 48.9%
▪ Def Action Height: 42.3 - 52.2 https://t.co/HwJ2Z3cVot"
1762237350107848947,['1762237350107848947'],2024-02-26T22:04:59.000Z,"West Ham 4 : 2 Brentford

▪ xG: 1.74 - 1.73
▪ xThreat: 1.69 - 1.78
▪ Possession: 41.0% - 59.0%
▪ Field Tilt: 45.7% - 54.3%
▪ Def Action Height: 45.5 - 42.5

#msbot_eng #epl https://t.co/vbB8PFVFP7"
1761876622347841925,['1761876622347841925'],2024-02-25T22:11:35.000Z,"Toni Kroos vs. Sevilla

Successful Passes: 113
Expected Threat: 0.39
Progression via pass: 8.94
Progression via carry: 3.83 https://t.co/YIJKUJEjI3"
1761876604673007618,['1761876604673007618'],2024-02-25T22:11:31.000Z,"Real Madrid 1 : 0 Sevilla

▪ Pass directness: 28.5 - 29.6
▪ 10+ pass sequences: 27 - 11
▪ Goalkick length: 25.8 - 67.1
▪ Goalkick progr.: 64.3 - 18.8 https://t.co/STRagZI697"
1761876552298705024,['1761876552298705024'],2024-02-25T22:11:18.000Z,"Real Madrid 1 : 0 Sevilla

▪ Penbox shots: 8 - 4
▪ Deep completions: 15 - 4
▪ Buildup completion: 94.5% - 82.4%
▪ PPDA: 8.0 - 14.7
▪ High turnovers: 4 - 0 https://t.co/0yF6Xd0I0d"
1761876499756712183,['1761876499756712183'],2024-02-25T22:11:06.000Z,"Real Madrid 1 : 0 Sevilla

▪ xG: 1.17 - 0.98
▪ xThreat: 1.68 - 1.22
▪ Possession: 63.9% - 36.1%
▪ Field Tilt: 79.0% - 21.0%
▪ Def Action Height: 60.5 - 34.3

#msbot_spa #laliga https://t.co/7tcegbms8x"
1761872855753720316,['1761872855753720316'],2024-02-25T21:56:37.000Z,"Rafael Leão vs. Atalanta

Successful Passes: 44
Expected Threat: 0.36
Progression via pass: 5.17
Progression via carry: 5.34 https://t.co/GWYiubG7OK"
1761872839899291696,['1761872839899291696'],2024-02-25T21:56:33.000Z,"Milan 1 : 1 Atalanta

▪ Pass directness: 26.4 - 35.5
▪ 10+ pass sequences: 21 - 6
▪ Goalkick length: 23.5 - 62.5
▪ Goalkick progr.: 48.8 - 26.7 https://t.co/4Cm0pbMFSY"
1761872790247166025,['1761872790247166025'],2024-02-25T21:56:21.000Z,"Milan 1 : 1 Atalanta

▪ Penbox shots: 11 - 6
▪ Deep completions: 12 - 4
▪ Buildup completion: 89.4% - 72.5%
▪ PPDA: 6.5 - 13.0
▪ High turnovers: 5 - 2 https://t.co/o2nBbfg5SU"
1761872721208881422,['1761872721208881422'],2024-02-25T21:56:05.000Z,"Milan 1 : 1 Atalanta

▪ xG: 1.52 - 1.26
▪ xThreat: 1.53 - 0.93
▪ Possession: 67.8% - 32.2%
▪ Field Tilt: 73.8% - 26.2%
▪ Def Action Height: 52.5 - 41.6

#msbot_ita #seriea https://t.co/vlEovfZnbY"
1761829928688033886,['1761829928688033886'],2024-02-25T19:06:02.000Z,"Valentin Gendrey vs. Inter

Successful Passes: 34
Expected Threat: 0.24
Progression via pass: 4.63
Progression via carry: 1.17 https://t.co/XfakQ4IGln"
1761829917447311484,['1761829917447311484'],2024-02-25T19:06:00.000Z,"Lecce 0 : 4 Inter

▪ Pass directness: 29.1 - 31.2
▪ 10+ pass sequences: 13 - 22
▪ Goalkick length: 16.6 - 26.2
▪ Goalkick progr.: 42.7 - 28.1 https://t.co/oqQS4m7z7B"
1761829870441816371,['1761829870441816371'],2024-02-25T19:05:48.000Z,"Lecce 0 : 4 Inter

▪ Penbox shots: 11 - 8
▪ Deep completions: 8 - 12
▪ Buildup completion: 83.7% - 87.7%
▪ PPDA: 15.7 - 12.5
▪ High turnovers: 5 - 2 https://t.co/fnbBoW9q8I"
1761829825386619198,['1761829825386619198'],2024-02-25T19:05:38.000Z,"Lecce 0 : 4 Inter

▪ xG: 0.93 - 3.22
▪ xThreat: 1.25 - 1.59
▪ Possession: 38.9% - 61.1%
▪ Field Tilt: 39.1% - 60.9%
▪ Def Action Height: 49.6 - 37.8

#msbot_ita #seriea https://t.co/x2C6NERP1e"
1761816075006890363,['1761816075006890363'],2024-02-25T18:10:59.000Z,"Enzo Fernández vs. Liverpool

Successful Passes: 69
Expected Threat: 0.37
Progression via pass: 8.21
Progression via carry: 2.15 https://t.co/wZtc0TC9hY"
